numGreen,numYellow,numBlue,avgGreen,maxGreen,minGreen,avgYellow,maxYellow,minYellow,avgBlue,maxBlue,minBlue,time
11,4,49,27.0,138.5,1.8,7.9,63.2,0.6,3.8,18.1,0.6,2.69
23,28,9,10.2,30.5,1.2,5.8,19.1,0.0,6.7,30.8,0.8,2.461
8,33,1,11.1,44.2,1.2,5.4,15.4,0.0,28.6,49.9,21.1,1.639
17,0,16,8.9,46.2,1.2,0.0,0.0,0.0,6.8,22.4,0.8,1.236
3,29,17,28.2,77.5,2.4,5.8,17.0,0.0,4.1,20.9,0.6,1.979
45,5,11,5.6,17.8,1.2,11.7,36.9,1.6,12.0,75.4,0.2,2.577
0,4,6,0.0,0.0,0.0,7.8,22.2,2.1,4.1,14.9,0.6,0.097
5,42,17,21.7,63.5,2.6,5.6,17.5,0.0,4.6,31.5,0.6,2.689
5,40,2,12.7,40.1,1.3,5.4,15.6,0.0,13.8,56.8,0.8,1.911
32,14,9,6.7,23.9,1.2,8.9,26.4,0.8,9.5,47.0,0.6,2.293
12,9,43,21.4,112.9,1.9,6.0,35.4,0.6,4.1,15.8,0.6,2.693
4,23,24,27.8,75.6,2.9,5.9,17.1,0.0,4.2,15.5,0.6,2.074
9,29,13,12.8,39.2,1.5,5.6,17.1,0.0,5.6,25.9,0.6,2.069
1,13,22,74.1,113.1,56.8,7.0,20.4,0.6,3.6,14.1,0.6,1.358
6,8,5,11.8,38.5,1.7,5.7,17.4,0.6,6.6,21.4,1.2,0.19
6,8,25,25.7,94.8,2.6,5.9,24.8,0.6,3.9,15.2,0.6,1.519
8,0,18,17.1,69.8,1.8,0.0,0.0,0.0,4.4,17.8,0.6,0.914
11,8,2,8.0,23.8,1.3,7.0,21.9,0.6,14.7,36.9,0.6,0.729
13,17,30,16.0,57.3,2.2,5.8,23.2,0.1,4.8,16.4,0.6,2.463
7,31,19,19.3,49.6,2.2,5.8,16.1,0.0,4.6,18.4,0.6,2.347
19,37,6,10.6,31.4,1.3,5.6,17.6,0.0,6.5,41.1,0.6,2.621
14,19,3,10.5,33.5,1.6,5.7,19.5,0.6,9.5,30.5,0.9,1.361
10,20,21,15.6,48.6,1.5,6.0,18.9,0.5,5.1,20.1,0.6,2.066
42,11,11,5.9,20.2,1.2,11.3,34.6,1.0,11.6,61.6,0.4,2.702
10,29,12,11.8,34.6,1.6,5.6,16.1,0.0,5.9,27.0,0.6,2.064
5,30,12,18.8,49.9,2.3,5.7,17.4,0.0,4.8,27.8,0.6,1.923
10,8,10,10.8,31.4,1.3,6.0,20.2,0.6,6.3,21.6,0.6,0.998
0,39,20,0.0,0.0,0.0,5.7,14.6,0.0,4.3,32.5,0.6,2.434
18,23,0,10.1,34.2,1.2,5.8,18.2,0.0,0.0,0.0,0.0,1.601
17,0,17,9.2,27.8,1.2,0.0,0.0,0.0,6.5,21.2,0.8,1.275
6,3,22,25.2,89.5,1.7,10.0,31.2,0.6,3.8,15.4,0.6,1.156
10,25,2,10.6,45.9,1.3,5.4,16.5,0.0,14.2,37.1,0.6,1.415
7,9,0,10.2,40.1,1.3,5.5,17.4,0.6,0.0,0.0,0.0,0.108
24,9,25,9.9,31.5,1.2,6.2,25.0,0.6,6.4,26.0,0.6,2.397
9,1,6,8.4,28.4,1.2,31.1,39.1,24.2,7.2,20.6,0.6,0.164
2,4,1,29.5,64.6,1.9,6.6,17.9,0.8,27.1,35.0,20.6,0.049
20,15,11,9.2,32.5,1.2,6.4,21.6,0.4,6.9,25.9,0.6,1.859
37,8,10,5.7,18.7,1.2,11.1,33.2,1.1,12.2,58.8,0.8,2.299
28,25,5,8.4,27.2,1.2,6.9,24.1,0.0,7.9,46.6,1.2,2.387
7,0,37,32.7,142.0,2.7,0.0,0.0,0.0,3.5,14.8,0.5,1.738
31,12,0,5.7,17.6,1.2,11.9,39.2,0.9,0.0,0.0,0.0,1.69
0,7,25,0.0,0.0,0.0,9.5,31.8,1.1,2.9,10.9,0.6,1.2
5,26,7,14.8,38.9,1.9,5.5,15.8,0.0,5.5,32.4,1.0,1.542
30,0,26,8.1,28.8,1.2,0.0,0.0,0.0,7.5,26.9,0.0,2.314
19,0,39,14.4,104.3,1.5,0.0,0.0,0.0,4.8,26.1,0.0,2.394
25,19,17,9.9,33.4,1.3,6.4,20.5,0.2,6.6,25.4,0.6,2.58
34,0,30,8.1,30.2,1.2,0.0,0.0,0.0,7.4,25.5,0.0,2.701
18,4,34,13.7,88.6,1.3,7.9,42.2,1.0,4.9,25.6,0.6,2.319
27,6,22,8.2,27.2,1.2,7.3,29.6,0.6,7.3,25.4,0.6,2.291
4,9,50,59.0,172.6,3.9,7.7,49.2,1.0,3.2,15.2,0.6,2.675
14,11,22,12.7,45.9,1.2,5.9,24.0,0.6,5.4,17.9,0.6,1.904
10,24,19,14.8,53.9,1.5,5.9,18.4,0.0,5.2,23.4,0.6,2.201
1,22,21,69.5,98.3,54.2,5.9,16.4,0.0,4.3,20.4,0.6,1.731
9,29,9,11.1,31.3,1.4,5.6,18.0,0.0,6.2,28.5,0.6,1.918
14,30,3,10.6,31.8,1.4,5.5,17.6,0.0,9.5,44.1,0.8,1.904
16,8,37,15.9,74.8,1.4,6.0,39.0,0.6,4.6,19.2,0.6,2.57
1,0,27,159.8,178.3,149.2,0.0,0.0,0.0,2.9,11.9,0.6,0.995
0,54,10,0.0,0.0,0.0,5.6,16.9,0.1,4.3,42.1,0.8,2.695
0,47,16,0.0,0.0,0.0,5.7,15.1,0.2,4.4,24.5,0.6,2.665
7,10,9,12.9,34.2,1.8,5.8,15.4,0.8,5.7,19.8,0.9,0.912
21,21,20,11.1,37.2,1.3,6.0,16.9,0.4,6.1,21.6,0.6,2.619
26,32,6,9.9,35.7,1.2,5.8,19.5,0.0,6.9,47.6,0.9,2.698
15,37,7,10.6,33.2,1.2,5.5,16.5,0.0,6.6,37.6,1.2,2.444
4,10,16,24.4,62.0,3.0,6.0,16.6,0.8,4.2,14.9,0.6,1.104
15,23,17,11.1,37.3,1.5,5.8,18.2,0.0,6.2,25.0,0.6,2.291
11,13,4,10.3,38.8,1.2,5.8,18.5,0.6,8.3,26.0,2.2,0.997
22,33,8,10.7,31.7,1.2,5.6,19.2,0.0,6.6,32.1,0.6,2.657
18,20,2,9.2,35.8,1.2,6.1,23.6,0.6,14.4,36.4,0.9,1.553
18,6,20,10.0,31.5,1.2,6.5,26.5,0.6,6.2,21.5,0.6,1.736
19,3,35,13.4,77.4,1.2,10.0,47.4,0.9,5.0,19.9,0.4,2.344
20,5,8,6.4,22.3,1.2,10.2,33.8,1.9,10.0,37.8,0.6,1.236
10,2,19,14.9,66.3,1.5,14.9,34.5,1.8,4.8,17.4,0.6,1.158
48,5,0,5.5,15.4,1.2,11.7,32.2,1.0,0.0,0.0,0.0,2.219
44,0,14,5.7,19.9,1.2,0.0,0.0,0.0,11.7,54.5,0.4,2.394
1,6,9,69.5,92.3,55.1,6.4,20.5,0.6,4.0,15.9,0.6,0.118
5,33,0,12.2,39.4,1.4,5.4,14.5,0.0,0.0,0.0,0.0,1.471
3,29,23,27.0,89.4,2.5,5.9,16.6,0.0,4.4,16.6,0.6,2.294
2,14,42,69.6,139.2,14.6,7.9,35.1,0.8,3.3,15.0,0.6,2.394
11,11,14,11.9,35.1,1.7,5.7,17.0,0.6,5.9,20.8,0.6,1.353
24,13,14,8.5,31.6,1.2,6.8,22.4,0.6,7.7,26.6,0.6,2.067
24,2,14,6.7,22.8,1.2,15.7,34.0,1.4,9.0,31.6,0.8,1.56
1,36,7,67.0,82.7,55.6,5.5,15.4,0.0,4.4,51.2,0.6,1.737
23,14,18,9.7,36.1,1.3,6.5,21.6,0.6,6.7,24.9,0.6,2.289
4,11,31,36.4,113.8,4.2,6.6,25.1,0.6,3.6,15.2,0.6,1.863
13,41,5,10.4,34.6,1.4,5.5,17.4,0.0,6.7,44.1,0.6,2.438
2,4,36,98.9,158.0,31.1,9.1,45.4,0.8,3.0,13.8,0.6,1.646
50,4,5,5.6,17.5,1.2,12.5,45.0,2.4,12.3,94.1,0.6,2.44
27,11,25,9.5,28.2,1.3,6.4,21.8,0.6,6.7,23.5,0.6,2.668
33,3,26,7.7,26.8,1.2,10.5,44.6,1.0,7.9,25.5,0.1,2.631
21,17,14,9.9,30.9,1.3,6.2,22.4,0.6,6.6,27.0,0.6,2.103
29,8,25,8.6,27.5,1.2,7.0,32.4,1.0,7.1,24.9,0.5,2.627
13,6,3,6.7,21.3,1.2,8.8,26.8,0.8,10.9,32.5,0.8,0.774
2,31,24,36.5,102.0,2.8,5.7,16.2,0.0,4.4,16.1,0.6,2.342
2,9,14,37.9,83.1,8.7,6.4,21.4,0.6,3.9,14.8,0.6,0.871
29,5,1,5.6,15.8,1.2,11.1,34.9,0.9,30.8,72.6,22.6,1.305
9,51,1,11.1,37.1,1.4,5.4,17.8,0.0,28.8,59.1,21.4,2.631
33,1,30,8.2,31.2,1.2,31.4,52.6,23.9,7.2,25.9,0.1,2.694
6,37,8,13.7,39.4,1.8,5.5,16.5,0.0,5.3,44.5,0.6,2.068
20,7,9,7.1,23.2,1.2,8.3,26.9,1.0,8.8,37.1,0.6,1.359
21,9,13,8.2,29.5,1.2,7.1,22.4,0.9,7.7,28.4,0.6,1.689
15,6,4,6.4,21.9,1.2,9.1,27.0,0.8,10.8,35.8,2.0,0.875
6,26,16,18.3,56.9,1.8,5.8,16.0,0.0,4.7,21.0,0.6,1.941
9,15,20,16.5,53.2,1.7,6.0,18.1,0.5,4.8,17.5,0.6,1.737
21,15,9,8.7,26.9,1.2,6.9,21.5,0.6,7.6,29.4,0.9,1.811
23,13,28,10.9,32.7,1.4,5.8,20.0,0.8,6.0,22.1,0.1,2.699
22,16,15,9.7,32.4,1.2,6.3,22.6,0.5,6.6,21.0,0.6,2.199
33,23,7,7.6,27.5,1.2,7.6,24.6,0.1,8.2,51.2,0.8,2.677
17,7,12,8.5,25.9,1.2,7.2,25.1,1.2,7.2,24.8,0.6,1.357
0,21,2,0.0,0.0,0.0,5.4,12.6,0.2,12.8,29.6,0.9,0.815
13,15,26,14.8,50.5,1.7,6.1,21.0,0.6,4.9,18.6,0.6,2.238
9,15,21,16.8,55.2,1.9,5.8,16.9,0.6,4.8,16.9,0.6,1.82
7,10,4,10.7,45.2,1.3,5.7,18.8,0.6,7.9,23.0,1.5,0.732
4,7,29,39.9,110.8,6.2,6.7,31.8,0.6,3.5,14.4,0.6,1.556
15,38,5,10.8,37.2,1.6,5.5,19.0,0.0,6.5,44.5,0.6,2.385
31,14,12,7.3,24.2,1.2,8.2,29.1,0.6,8.7,43.0,0.6,2.351
14,6,13,9.5,30.4,1.3,6.7,21.6,1.0,6.6,22.2,0.6,1.235
7,14,3,10.6,40.3,1.5,5.4,16.0,0.6,9.5,35.8,0.6,0.845
8,9,27,21.9,77.8,2.0,6.3,33.1,1.0,4.1,16.0,0.6,1.738
8,18,14,14.3,41.3,1.3,5.9,18.1,0.6,5.3,20.9,0.6,1.558
25,4,30,10.0,42.3,1.2,8.0,38.2,1.0,6.1,25.5,0.2,2.438
20,24,20,10.9,34.3,1.2,5.8,16.8,0.0,6.5,21.5,0.6,2.702
26,8,8,6.3,21.8,1.2,9.9,33.0,0.9,10.6,47.5,0.6,1.644
20,33,1,10.3,46.3,1.4,5.5,17.6,0.0,28.8,47.4,20.9,2.244
28,6,5,5.6,17.8,1.2,11.5,38.0,1.0,12.3,50.9,1.5,1.515
13,41,10,10.6,31.8,1.3,5.6,18.0,0.0,6.4,39.4,0.6,2.689
23,17,12,9.1,29.2,1.2,6.6,20.8,0.6,7.2,33.2,0.6,2.1
32,7,19,7.1,24.9,1.2,8.3,28.4,0.6,8.5,30.8,0.6,2.401
40,21,3,6.3,22.0,1.2,9.9,29.2,1.0,11.4,75.2,0.8,2.699
12,1,9,8.3,31.3,1.3,31.7,42.5,24.1,7.2,24.9,0.6,0.779
24,20,0,7.8,23.3,1.2,7.2,21.9,0.0,0.0,0.0,0.0,1.738
26,13,5,6.6,22.6,1.2,9.2,30.4,0.6,9.8,46.2,1.0,1.729
2,3,43,117.4,237.8,10.5,11.1,65.6,1.0,2.9,12.1,0.6,1.936
25,4,31,10.2,40.5,1.3,8.3,40.4,1.5,6.1,21.6,0.5,2.464
5,31,16,20.7,55.3,2.0,5.7,15.6,0.0,4.6,22.4,0.6,2.1
17,9,17,10.2,29.8,1.2,6.1,17.6,0.8,6.2,22.5,0.6,1.691
15,12,24,12.7,42.9,1.5,5.9,21.5,0.6,5.3,19.6,0.6,2.068
39,7,1,5.6,17.0,1.3,11.2,33.6,0.9,31.3,89.8,22.4,1.916
45,3,0,5.6,15.5,1.2,12.3,45.5,1.0,0.0,0.0,0.0,1.945
13,17,17,11.6,36.9,1.6,5.9,17.5,0.5,5.9,18.9,0.6,1.908
39,0,25,6.8,28.1,1.2,0.0,0.0,0.0,9.0,37.0,0.0,2.696
0,45,15,0.0,0.0,0.0,5.6,15.0,0.2,4.6,31.2,0.6,2.468
10,13,33,19.3,93.2,1.8,5.7,24.4,0.6,4.3,16.9,0.6,2.312
17,16,10,10.0,39.8,1.3,6.0,18.8,0.4,6.8,23.4,0.6,1.688
20,1,34,12.6,79.7,1.3,30.8,50.4,24.1,5.2,19.5,0.0,2.289
17,7,18,10.1,29.3,1.2,6.2,20.4,1.0,6.4,21.5,0.6,1.646
3,24,3,20.8,59.6,1.8,5.5,15.9,0.5,8.9,42.1,0.6,1.098
27,21,7,8.0,31.2,1.2,6.9,23.0,0.0,8.0,41.8,0.6,2.289
5,8,45,45.8,149.3,5.5,7.6,42.0,1.0,3.3,12.9,0.6,2.461
46,18,0,5.7,17.4,1.2,11.2,33.9,0.8,0.0,0.0,0.0,2.703
28,6,11,6.2,22.0,1.2,10.1,40.1,0.9,10.5,41.8,0.6,1.808
41,9,10,5.7,18.1,1.2,11.8,34.0,1.5,12.2,54.1,0.8,2.475
2,28,1,30.0,64.9,2.3,5.4,15.6,0.0,27.1,42.8,20.2,1.157
22,4,20,8.6,29.4,1.2,8.1,34.5,0.6,7.0,21.9,0.6,1.863
14,19,10,11.2,33.0,1.4,5.8,19.2,0.0,6.0,20.2,0.6,1.704
9,45,2,10.7,41.2,1.4,5.5,17.9,0.0,14.3,54.5,1.0,2.322
9,18,12,12.5,37.1,1.7,5.7,16.6,0.6,5.7,19.2,0.6,1.526
11,20,11,10.9,31.4,1.5,5.6,17.1,0.0,6.4,21.4,1.0,1.643
11,2,50,28.0,148.8,1.6,15.3,74.1,1.4,3.8,17.9,0.6,2.671
7,2,12,14.9,39.6,1.6,15.2,32.2,1.2,4.9,20.9,0.6,0.728
6,19,18,20.2,53.3,2.1,5.8,17.4,0.0,4.6,16.5,0.6,1.699
26,7,8,6.1,20.7,1.2,10.5,34.8,1.0,10.9,44.9,0.6,1.599
0,15,8,0.0,0.0,0.0,5.8,16.9,0.4,4.5,15.1,1.0,0.817
1,38,3,62.2,74.8,52.8,5.4,14.9,0.0,8.5,57.4,0.6,1.649
21,10,0,6.1,20.2,1.3,9.9,32.2,0.8,0.0,0.0,0.0,1.163
20,16,5,8.2,24.6,1.2,6.9,23.0,0.6,8.0,30.6,1.2,1.597
39,7,3,5.6,18.1,1.2,11.6,36.8,1.0,13.2,89.0,0.9,1.983
7,35,16,17.0,49.1,2.1,5.7,16.5,0.0,4.9,27.1,0.6,2.397
22,7,27,10.5,42.5,1.2,6.6,26.0,1.2,6.0,22.4,0.6,2.307
5,22,7,14.8,41.6,1.8,5.6,17.9,0.0,5.4,28.8,1.0,1.276
28,23,13,9.3,33.3,1.2,6.4,20.4,0.0,7.1,31.8,0.6,2.697
24,8,13,7.4,23.2,1.2,7.9,23.2,0.8,8.4,31.4,0.6,1.815
7,54,2,10.8,42.3,1.3,5.4,16.6,0.0,14.3,81.0,0.6,2.673
14,24,0,10.4,33.8,1.3,5.5,15.6,0.0,0.0,0.0,0.0,1.464
45,1,12,5.6,19.1,1.3,32.0,44.9,24.1,11.9,85.8,0.0,2.404
15,41,1,10.9,30.3,1.4,5.4,16.2,0.0,28.7,52.5,21.5,2.349
4,29,30,23.5,79.8,2.0,6.0,17.0,0.0,4.3,15.5,0.6,2.676
20,8,25,10.9,44.9,1.2,6.1,18.0,0.9,6.0,20.2,0.6,2.194
6,10,35,29.2,121.6,2.3,6.9,27.2,1.0,3.7,14.8,0.6,2.087
6,14,18,19.8,61.1,1.8,5.8,18.2,0.6,4.6,17.6,0.6,1.478
15,14,24,12.9,39.9,1.5,5.9,19.2,0.6,5.6,19.5,0.6,2.2
53,5,0,5.5,16.1,1.2,11.8,35.8,1.1,0.0,0.0,0.0,2.39
26,0,28,9.3,32.7,1.2,0.0,0.0,0.0,6.5,21.1,0.1,2.24
16,29,3,10.6,36.0,1.2,5.5,18.5,0.0,9.5,39.1,0.6,1.938
0,23,3,0.0,0.0,0.0,5.4,14.4,0.6,8.3,32.1,0.6,0.906
45,8,11,5.6,19.2,1.2,11.6,47.8,0.9,12.2,73.0,0.5,2.696
6,11,36,29.5,106.0,2.3,6.7,33.4,0.8,3.7,14.9,0.6,2.203
22,5,15,7.7,24.0,1.2,8.1,31.4,1.0,7.9,26.9,0.6,1.64
4,12,9,18.9,46.8,2.8,5.7,15.9,0.6,5.1,18.4,1.2,0.872
35,6,17,6.5,26.3,1.2,9.7,30.5,1.4,9.7,44.5,0.6,2.397
10,32,12,11.8,41.8,1.3,5.6,17.1,0.0,5.7,33.2,0.6,2.245
15,4,0,5.6,16.1,1.4,11.1,38.8,1.0,0.0,0.0,0.0,0.145
43,5,7,5.6,18.9,1.3,11.6,37.4,1.1,12.6,64.1,1.5,2.295
15,36,6,10.6,32.9,1.4,5.5,18.0,0.0,6.7,42.8,1.2,2.347
11,12,13,11.5,35.2,1.6,5.9,18.0,0.6,6.0,21.4,0.6,1.362
30,5,8,5.7,16.8,1.3,11.8,41.5,1.5,12.0,49.6,0.6,1.699
12,19,8,10.5,35.5,1.4,5.7,17.1,0.5,6.3,26.5,0.6,1.519
34,14,12,6.9,23.3,1.2,8.7,30.0,0.6,9.3,44.8,0.6,2.474
1,35,6,66.1,80.8,55.0,5.5,15.1,0.0,4.8,51.2,0.6,1.648
29,8,19,7.7,27.3,1.2,7.5,25.8,0.6,8.0,29.9,0.6,2.319
2,12,27,52.8,96.2,9.8,6.9,22.6,0.8,3.5,14.2,0.6,1.597
5,50,3,13.0,46.2,1.5,5.5,17.8,0.0,9.5,71.9,0.8,2.396
19,13,22,10.8,33.7,1.3,5.8,18.2,0.6,6.1,20.8,0.6,2.242
20,10,26,11.0,32.5,1.4,6.0,26.5,0.6,5.7,19.8,0.6,2.314
39,0,6,5.6,15.7,1.2,0.0,0.0,0.0,12.5,82.5,0.4,1.817
22,11,14,8.6,27.7,1.2,6.9,22.2,0.6,7.3,26.6,0.6,1.907
9,10,1,10.1,32.7,1.4,5.8,17.4,0.6,28.7,37.6,22.1,0.228
23,2,23,9.0,31.2,1.2,15.4,37.2,1.2,6.7,24.2,0.6,1.941
18,8,30,12.8,61.5,1.4,6.0,22.8,0.6,5.2,18.0,0.6,2.321
14,9,29,14.8,62.5,1.4,6.1,28.0,1.2,4.7,17.5,0.6,2.099
30,12,20,8.4,35.2,1.2,7.2,23.8,0.6,7.6,32.0,0.6,2.622
20,12,1,6.8,23.6,1.2,8.6,29.1,0.6,29.7,43.9,22.1,1.231
6,1,14,18.6,73.2,1.6,30.6,39.8,23.1,4.3,17.0,0.6,0.735
25,9,27,10.0,34.9,1.2,6.2,28.0,0.6,6.3,23.5,0.2,2.571
23,14,2,6.7,20.9,1.2,8.5,29.5,0.6,15.1,45.5,1.0,1.521
14,8,24,13.2,54.0,1.8,5.9,26.4,0.6,5.2,20.9,0.6,1.861
30,24,2,7.6,26.2,1.2,7.5,23.1,0.1,15.0,49.4,0.8,2.324
0,0,29,0.0,0.0,0.0,0.0,0.0,0.0,2.7,9.5,0.6,1.049
30,1,19,6.8,25.2,1.2,31.7,43.4,24.5,8.9,29.6,0.2,2.021
11,31,4,10.5,31.4,1.5,5.5,16.1,0.0,7.4,43.0,0.6,1.858
2,8,25,59.9,138.7,7.2,7.4,30.8,0.6,3.4,14.2,0.6,1.312
25,1,16,7.0,21.2,1.2,31.8,41.8,23.0,8.7,28.5,0.6,1.64
34,6,10,5.7,22.7,1.2,11.1,40.8,1.0,12.1,55.4,0.6,2.016
14,0,10,7.9,24.5,1.4,0.0,0.0,0.0,7.7,24.9,0.8,0.846
12,0,5,6.4,19.2,1.2,0.0,0.0,0.0,9.9,31.1,0.9,0.107
11,16,37,20.6,102.2,1.8,6.0,22.4,0.6,4.3,16.4,0.6,2.696
8,6,4,9.1,27.0,1.3,6.7,19.9,0.6,7.7,23.6,0.6,0.191
35,0,13,5.7,17.8,1.2,0.0,0.0,0.0,11.9,52.2,0.1,1.946
0,31,20,0.0,0.0,0.0,5.8,15.5,0.1,4.2,18.9,0.6,2.075
12,19,17,12.2,37.9,1.3,5.8,16.2,0.6,5.9,20.1,0.6,1.943
39,6,8,5.6,17.7,1.2,11.7,39.1,0.9,12.6,65.2,0.8,2.192
1,3,10,77.1,93.2,62.3,10.3,24.4,1.1,3.2,12.4,0.6,0.11
14,8,40,18.6,98.4,1.4,5.9,41.1,0.6,4.3,20.4,0.5,2.624
7,13,43,28.8,118.8,2.2,6.5,34.5,0.6,3.8,16.0,0.5,2.671
3,3,58,105.1,249.8,12.8,10.6,61.1,1.0,3.0,15.4,0.2,2.697
5,5,25,31.3,90.1,2.2,7.1,37.1,1.0,3.6,15.5,0.6,1.316
29,3,32,9.3,33.8,1.2,10.4,49.5,0.6,6.5,19.5,0.0,2.699
3,18,2,20.3,55.2,1.8,5.4,15.4,0.6,13.5,31.4,0.6,0.852
17,26,13,10.3,31.2,1.2,5.7,18.5,0.0,6.7,27.8,0.6,2.31
28,3,4,5.6,16.7,1.2,12.7,46.2,0.9,12.6,59.5,0.9,1.308
19,15,26,11.5,37.7,1.4,6.0,20.2,0.6,5.8,18.4,0.6,2.465
6,45,2,11.4,35.7,1.2,5.5,16.8,0.0,14.0,56.0,0.8,2.196
15,14,1,8.7,28.7,1.3,6.6,21.0,0.6,28.8,39.8,21.8,1.103
0,12,27,0.0,0.0,0.0,8.4,28.6,0.9,3.3,12.6,0.6,1.517
23,26,1,9.3,35.1,1.3,6.2,20.0,0.0,28.8,46.5,21.0,2.015
25,13,20,9.4,36.2,1.2,6.6,20.4,0.6,6.6,23.2,0.6,2.399
1,40,21,66.9,99.0,55.3,5.7,15.5,0.0,4.4,24.2,0.6,2.63
22,20,1,8.2,26.3,1.3,6.9,21.4,0.4,29.4,47.1,22.0,1.708
20,28,6,10.2,30.9,1.3,5.6,17.9,0.0,6.7,35.2,1.4,2.247
3,40,18,26.9,75.6,2.6,5.6,15.4,0.0,4.5,26.6,0.6,2.575
18,26,5,10.4,30.0,1.6,5.6,17.6,0.0,6.7,32.6,0.8,1.978
1,1,19,121.3,141.5,106.2,31.0,42.2,24.0,2.9,12.1,0.6,0.723
15,8,41,17.9,92.7,1.5,6.2,41.6,1.0,4.3,16.9,0.2,2.686
5,41,1,12.5,49.8,1.4,5.4,14.4,0.0,28.3,51.9,21.2,1.927
24,13,13,8.4,26.3,1.2,7.2,23.0,0.6,7.7,28.9,0.6,2.017
2,38,16,36.8,78.8,2.8,5.7,17.1,0.0,4.2,38.1,0.6,2.316
14,38,0,10.4,35.2,1.4,5.5,17.4,0.0,0.0,0.0,0.0,2.103
28,12,14,7.8,27.7,1.2,8.1,23.0,1.2,8.1,33.8,0.6,2.249
52,9,1,5.6,15.8,1.2,11.9,43.0,1.0,31.5,119.9,22.1,2.623
12,9,19,13.0,38.8,1.8,5.9,18.1,1.0,5.3,18.6,0.6,1.556
3,4,12,30.6,63.3,5.8,8.1,23.5,1.5,3.8,16.2,0.6,0.187
6,27,21,21.0,71.2,1.8,5.9,17.1,0.0,4.6,18.9,0.6,2.249
12,2,24,14.9,80.3,1.4,15.2,34.8,1.1,4.7,21.5,0.6,1.465
26,14,12,8.0,26.3,1.2,7.6,23.4,0.6,7.8,32.8,0.6,2.101
14,44,1,10.9,33.8,1.3,5.4,15.5,0.0,28.7,53.1,21.5,2.434
14,9,24,13.5,49.2,1.5,5.7,21.0,0.8,5.3,18.2,0.6,1.905
12,38,4,10.8,37.6,1.3,5.5,17.8,0.0,8.0,41.5,1.8,2.244
26,33,5,9.9,32.9,1.3,5.8,21.6,0.0,7.4,50.4,1.5,2.697
6,40,3,11.5,35.2,1.3,5.5,16.2,0.0,9.4,63.1,0.6,1.977
14,34,12,10.8,35.1,1.3,5.6,17.6,0.0,6.4,30.6,0.6,2.471
11,32,17,13.0,33.9,1.7,5.7,17.2,0.0,5.6,20.2,0.6,2.47
23,9,9,7.0,23.6,1.2,8.7,28.1,1.2,8.9,34.0,0.6,1.595
9,42,7,10.8,33.8,1.5,5.5,16.9,0.0,6.2,50.4,0.8,2.402
1,46,12,69.3,97.8,57.0,5.6,14.6,0.0,4.2,49.0,0.6,2.438
4,3,17,30.0,83.9,3.8,10.1,30.6,0.8,3.6,16.0,0.6,0.856
10,10,20,15.3,47.1,2.0,6.0,17.9,0.6,4.9,18.0,0.6,1.554
35,1,28,7.6,30.6,1.2,31.4,49.9,23.2,7.8,26.9,0.0,2.702
9,37,8,11.3,45.7,1.5,5.5,16.4,0.0,6.0,40.9,0.6,2.248
14,31,0,10.1,31.8,1.2,5.5,17.4,0.0,0.0,0.0,0.0,1.822
0,25,4,0.0,0.0,0.0,5.5,14.1,0.0,6.1,30.0,0.6,1.046
23,14,7,7.6,23.2,1.2,7.8,25.6,0.6,8.2,41.6,0.6,1.743
4,27,29,27.0,84.2,2.8,6.0,17.6,0.0,4.3,19.5,0.6,2.516
28,12,21,8.8,28.8,1.2,7.0,22.2,0.6,7.1,26.4,0.6,2.576
32,3,28,8.1,33.2,1.2,10.3,55.1,1.0,7.4,25.6,0.0,2.73
7,34,19,18.6,49.0,1.9,5.7,17.9,0.0,4.6,23.1,0.6,2.468
27,16,17,9.0,28.8,1.2,6.9,22.2,0.1,7.2,28.2,0.6,2.464
15,7,11,8.8,27.6,1.2,7.3,26.6,1.0,7.0,24.2,0.6,1.232
1,37,13,70.0,104.8,56.9,5.6,16.4,0.0,4.0,43.6,0.6,2.071
15,31,9,10.4,36.7,1.3,5.6,17.9,0.0,6.4,30.8,0.9,2.293
21,1,26,10.3,42.7,1.2,31.3,48.6,24.4,6.0,22.5,0.0,1.945
23,11,26,10.5,41.5,1.3,6.0,28.6,0.6,6.0,20.9,0.2,2.465
7,44,10,13.7,48.2,1.8,5.6,19.4,0.0,5.3,40.9,0.6,2.582
2,0,44,123.7,237.6,20.2,0.0,0.0,0.0,2.9,13.2,0.6,1.86
0,30,22,0.0,0.0,0.0,5.8,16.2,0.0,4.4,14.9,0.6,2.094
13,7,21,12.9,43.3,1.8,6.0,23.0,1.0,5.2,18.6,0.6,1.602
14,17,25,13.5,52.4,1.5,6.0,18.6,0.0,5.2,19.0,0.6,2.313
1,3,56,291.0,328.0,242.6,11.1,66.1,0.8,2.9,11.6,0.6,2.468
5,38,7,15.0,52.7,1.8,5.5,14.6,0.0,5.3,48.1,0.6,2.022
23,3,37,12.1,76.8,1.2,10.0,54.6,0.8,5.4,22.0,0.0,2.673
3,11,5,21.6,51.3,2.1,5.6,17.1,0.6,5.4,20.1,0.6,0.223
37,2,21,6.4,23.9,1.2,16.1,39.4,1.0,9.8,35.9,0.1,2.47
0,6,50,0.0,0.0,0.0,10.6,63.5,1.4,2.9,11.0,0.6,2.316
23,5,8,6.0,20.7,1.2,10.8,35.5,2.4,10.8,35.0,0.6,1.361
